sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,mau,mes
F,S,S,1,Assalariado,Médio,Casado,Casa,34,9.6,3.0,9724.75,False,4
F,N,S,0,Assalariado,Médio,União,Casa,32,13.865753424657534,2.0,36132.85,False,4
F,N,S,1,Assalariado,Médio,Casado,Casa,31,2.8109589041095893,3.0,4261.8,False,4
F,S,S,0,Empresário,Superior completo,Casado,Com os pais,34,14.095890410958903,2.0,64676.95,False,4
M,S,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,9080.84,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,61,,2.0,4876.19,False,4
F,S,S,1,Assalariado,Médio,Casado,Casa,37,10.52054794520548,3.0,26303.04,False,4
F,N,S,0,Assalariado,Médio,Viúvo,Casa,47,1.3397260273972602,1.0,1861.75,False,4
F,S,S,0,Assalariado,Médio,Casado,Casa,58,9.975342465753425,2.0,36522.73,False,4
F,N,N,0,Pensionista,Médio,Casado,Casa,64,,2.0,4969.77,False,4
F,N,S,0,Servidor público,Médio,Casado,Casa,34,9.465753424657532,2.0,18535.96,False,4
F,N,S,0,Empresário,Médio,Casado,Casa,46,4.298630136986302,2.0,6474.45,False,4
F,N,S,0,Pensionista,Médio,Viúvo,Casa,66,,1.0,18129.33,False,4
F,N,S,1,Assalariado,Médio,Casado,Casa,39,11.69041095890411,3.0,7116.72,False,4
F,N,N,0,Pensionista,Médio,Separado,Casa,58,,1.0,6888.31,False,4
M,N,S,0,Empresário,Superior completo,Solteiro,Casa,27,5.282191780821917,1.0,23573.71,False,4
F,S,N,0,Servidor público,Médio,Casado,Casa,53,32.71232876712329,2.0,135654.33,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,64,,2.0,15100.9,False,4
M,S,N,2,Empresário,Médio,Casado,Casa,42,7.887671232876713,4.0,11250.92,False,4
M,S,N,2,Assalariado,Médio,Casado,Casa,41,19.67945205479452,4.0,51974.29,False,4
M,S,N,1,Assalariado,Médio,Separado,Com os pais,37,1.704109589041096,2.0,1777.62,False,4
F,N,S,1,Empresário,Superior completo,Casado,Casa,43,7.038356164383561,3.0,61388.29,False,4
F,S,S,1,Assalariado,Superior completo,Casado,Casa,25,0.4301369863013699,3.0,4438.63,False,4
F,N,N,0,Empresário,Médio,União,Casa,44,13.435616438356163,2.0,18986.44,False,4
F,N,S,1,Assalariado,Médio,Casado,Casa,36,3.5753424657534247,3.0,2037.78,True,4
F,N,S,1,Assalariado,Médio,Solteiro,Governamental,29,3.556164383561644,2.0,3224.11,False,4
F,S,N,0,Assalariado,Médio,Casado,Casa,50,4.76986301369863,2.0,2723.68,False,4
F,N,S,0,Assalariado,Médio,Casado,Casa,32,6.767123287671233,2.0,6944.74,False,4
F,N,S,0,Assalariado,Médio,Casado,Casa,44,13.2986301369863,2.0,39193.92,False,4
F,S,S,0,Empresário,Superior completo,Solteiro,Com os pais,26,3.2684931506849315,1.0,2243.36,False,4
F,N,S,0,Assalariado,Superior completo,Viúvo,Casa,56,15.136986301369864,1.0,46609.61,False,4
F,S,S,0,Assalariado,Superior completo,Casado,Casa,27,4.608219178082192,2.0,23675.7,False,4
F,N,S,3,Assalariado,Médio,Casado,Casa,41,4.558904109589041,5.0,5402.74,False,4
F,N,S,0,Servidor público,Médio,Casado,Casa,49,7.893150684931506,2.0,23485.15,False,4
F,N,N,0,Pensionista,Médio,Viúvo,Casa,59,,1.0,6189.09,False,4
M,N,S,1,Assalariado,Médio,Casado,Casa,28,7.693150684931507,3.0,8356.75,False,4
F,N,S,0,Pensionista,Médio,Solteiro,Casa,66,,1.0,2245.99,False,4
F,N,N,1,Empresário,Médio,Casado,Casa,30,1.7671232876712328,3.0,4365.23,False,4
F,N,S,0,Assalariado,Superior completo,Solteiro,Casa,28,2.180821917808219,1.0,2763.97,False,4
F,N,S,1,Assalariado,Médio,Casado,Casa,51,7.328767123287672,3.0,11298.46,False,4
M,S,S,1,Assalariado,Médio,Casado,Casa,46,4.654794520547945,3.0,24174.88,False,4
F,S,N,0,Pensionista,Médio,Viúvo,Casa,63,,1.0,7803.93,False,4
F,N,S,0,Pensionista,Superior completo,Viúvo,Casa,61,,1.0,10336.23,False,4
M,S,S,0,Empresário,Superior completo,Casado,Casa,44,4.928767123287671,2.0,31338.86,False,4
F,N,S,0,Assalariado,Médio,Separado,Casa,59,3.515068493150685,1.0,9345.78,False,4
M,N,N,2,Assalariado,Superior completo,Casado,Aluguel,41,3.4136986301369863,4.0,3887.28,False,4
M,S,N,0,Assalariado,Superior completo,Casado,Casa,55,3.558904109589041,2.0,6229.55,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,16205.62,False,4
F,S,S,0,Empresário,Médio,Casado,Casa,47,5.528767123287671,2.0,12308.51,False,4
M,N,S,2,Assalariado,Médio,Casado,Casa,37,16.44931506849315,4.0,20250.26,False,4
F,N,N,0,Assalariado,Médio,Casado,Estúdio,54,5.750684931506849,2.0,3605.0,False,4
M,S,N,0,Assalariado,Médio,Solteiro,Casa,25,3.0493150684931507,1.0,11206.63,False,4
F,N,S,0,Empresário,Médio,Casado,Casa,58,1.2712328767123289,2.0,3443.35,False,4
M,S,S,0,Empresário,Médio,Casado,Casa,47,8.490410958904109,2.0,5982.46,False,4
M,S,S,0,Assalariado,Médio,Casado,Casa,51,12.046575342465754,2.0,6112.42,False,4
F,N,S,2,Assalariado,Médio,Casado,Casa,35,6.517808219178082,4.0,9002.41,False,4
F,N,S,1,Assalariado,Médio,Casado,Casa,32,0.5123287671232877,3.0,2307.11,False,4
F,S,S,1,Empresário,Superior completo,Casado,Casa,30,6.7972602739726025,3.0,13024.43,False,4
F,N,S,0,Assalariado,Médio,Casado,Casa,45,1.641095890410959,2.0,6902.64,False,4
F,S,S,2,Assalariado,Médio,Casado,Casa,36,3.347945205479452,4.0,5585.84,False,4
F,N,N,1,Empresário,Superior incompleto,Casado,Casa,40,20.27671232876712,3.0,121022.01,False,4
F,N,S,0,Pensionista,Médio,Solteiro,Casa,56,,1.0,4620.31,False,4
F,S,N,2,Assalariado,Médio,Casado,Casa,33,5.268493150684932,4.0,11932.82,False,4
M,S,S,0,Assalariado,Médio,Solteiro,Casa,24,4.7972602739726025,1.0,8370.01,False,4
M,S,S,1,Empresário,Superior completo,Casado,Casa,27,4.863013698630137,3.0,4320.61,False,4
F,N,N,0,Servidor público,Superior completo,União,Casa,60,14.287671232876711,2.0,11178.7,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,66,,2.0,8738.43,False,4
F,N,S,1,Servidor público,Médio,Casado,Casa,39,6.882191780821918,3.0,2857.75,False,4
F,S,N,0,Empresário,Superior completo,Casado,Casa,54,15.126027397260271,2.0,32359.35,False,4
M,N,S,2,Servidor público,Superior completo,Casado,Casa,43,15.449315068493153,4.0,44117.55,False,4
F,N,N,0,Assalariado,Médio,Casado,Casa,51,8.638356164383561,2.0,4351.42,False,4
F,S,S,1,Assalariado,Médio,Casado,Casa,40,4.802739726027397,3.0,9649.83,False,4
M,N,S,2,Empresário,Superior completo,Casado,Casa,33,5.991780821917808,4.0,32720.15,False,4
M,S,S,2,Assalariado,Médio,Casado,Casa,41,1.8465753424657532,4.0,14975.27,False,4
M,S,N,0,Assalariado,Médio,Casado,Casa,38,4.18082191780822,2.0,18592.45,False,4
F,N,S,0,Pensionista,Superior completo,Separado,Casa,65,,1.0,30714.59,False,4
F,N,S,0,Servidor público,Médio,União,Casa,63,23.863013698630137,2.0,54592.79,False,4
M,N,S,0,Empresário,Superior completo,Casado,Casa,52,5.071232876712329,2.0,17153.45,False,4
F,N,S,0,Assalariado,Médio,União,Casa,45,1.4164383561643836,2.0,4359.58,False,4
F,N,S,0,Assalariado,Superior incompleto,Solteiro,Casa,43,16.27123287671233,1.0,15773.14,False,4
F,N,S,0,Empresário,Superior completo,Separado,Casa,48,6.52054794520548,1.0,2802.2,False,4
M,N,S,0,Assalariado,Médio,Casado,Casa,43,20.112328767123287,2.0,29604.4,False,4
M,S,N,0,Pensionista,Médio,União,Casa,60,,2.0,14989.41,False,4
M,S,N,0,Pensionista,Médio,União,Casa,60,,2.0,14989.41,False,4
M,S,S,1,Empresário,Médio,Casado,Casa,37,5.298630136986302,3.0,3367.26,False,4
M,S,N,0,Empresário,Superior completo,Casado,Casa,38,13.295890410958904,2.0,15923.93,False,4
F,S,S,0,Empresário,Médio,Viúvo,Casa,53,8.917808219178083,1.0,31464.36,False,4
F,N,N,0,Pensionista,Médio,Casado,Casa,59,,2.0,11811.6,False,4
F,N,S,0,Assalariado,Médio,Solteiro,Casa,41,9.147945205479452,1.0,17103.87,False,4
M,S,S,0,Empresário,Médio,Casado,Casa,59,2.682191780821918,2.0,8506.02,False,4
F,S,N,0,Assalariado,Médio,Casado,Casa,56,20.887671232876716,2.0,109632.4,False,4
F,N,N,0,Empresário,Superior completo,Casado,Casa,45,11.295890410958904,2.0,8771.18,False,4
F,N,S,0,Pensionista,Superior completo,Solteiro,Casa,55,,1.0,7366.46,False,4
F,N,S,2,Assalariado,Superior completo,Casado,Comunitário,42,0.9342465753424658,4.0,3815.86,True,4
M,S,S,0,Assalariado,Médio,Casado,Casa,53,7.575342465753424,2.0,11480.16,False,4
F,N,S,2,Assalariado,Médio,Casado,Casa,35,6.517808219178082,4.0,3991.15,False,4
M,N,N,0,Empresário,Médio,Solteiro,Com os pais,28,8.517808219178082,1.0,5356.23,False,4
M,S,S,0,Pensionista,Médio,Casado,Casa,53,,2.0,22719.0,False,4
F,N,S,0,Servidor público,Médio,Casado,Casa,45,5.602739726027397,2.0,7735.37,False,4
M,S,N,0,Empresário,Superior completo,Casado,Casa,41,18.328767123287676,2.0,97822.82,False,4
F,N,S,0,Servidor público,Médio,Casado,Casa,34,10.178082191780822,2.0,18711.79,False,4
F,S,N,0,Pensionista,Médio,União,Casa,59,,2.0,27785.11,False,4
F,N,S,0,Assalariado,Superior completo,Casado,Casa,31,8.095890410958905,2.0,8727.3,False,4
M,S,S,0,Empresário,Superior completo,Casado,Casa,38,3.0465753424657533,2.0,10969.2,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,6964.56,False,4
F,S,N,0,Servidor público,Médio,Casado,Casa,46,8.01917808219178,2.0,2918.56,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,64,,2.0,3003.69,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,7745.94,True,4
M,S,N,0,Assalariado,Superior completo,Casado,Casa,49,1.9534246575342469,2.0,9009.29,False,4
F,S,S,1,Assalariado,Superior completo,Casado,Casa,40,13.347945205479451,3.0,37899.19,False,4
M,S,S,0,Assalariado,Médio,Casado,Casa,49,9.221917808219178,2.0,5517.8,False,4
F,N,S,0,Assalariado,Médio,Solteiro,Casa,51,3.76986301369863,1.0,6798.27,False,4
F,N,N,0,Empresário,Superior completo,Casado,Com os pais,40,12.849315068493151,2.0,10721.57,False,4
F,N,S,0,Empresário,Superior completo,União,Com os pais,24,5.956164383561644,2.0,6571.5,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,9886.86,False,4
M,S,N,2,Servidor público,Médio,Casado,Casa,38,17.96712328767123,4.0,32213.75,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,53,,2.0,6904.75,False,4
F,N,S,0,Empresário,Médio,Solteiro,Casa,50,1.7205479452054795,1.0,4019.6,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,7520.06,False,4
F,S,N,1,Assalariado,Superior completo,Viúvo,Casa,45,11.02191780821918,2.0,5262.86,False,4
F,N,S,1,Assalariado,Médio,Solteiro,Governamental,29,3.556164383561644,2.0,3224.11,False,4
F,N,N,0,Pensionista,Médio,Viúvo,Casa,63,,1.0,9236.84,False,4
F,N,S,0,Empresário,Superior completo,Solteiro,Casa,46,1.7589041095890412,1.0,7980.71,False,4
F,N,S,0,Empresário,Superior completo,Casado,Casa,50,0.5424657534246575,2.0,3005.84,False,4
M,N,S,0,Assalariado,Médio,Solteiro,Casa,27,3.016438356164384,1.0,4053.68,True,4
F,N,N,1,Assalariado,Médio,Casado,Casa,32,3.263013698630137,3.0,761.85,True,4
M,S,S,0,Assalariado,Médio,Solteiro,Casa,42,1.663013698630137,1.0,7869.29,False,4
F,N,S,0,Assalariado,Médio,Solteiro,Casa,44,7.4301369863013695,1.0,47949.3,False,4
F,N,S,0,Empresário,Superior completo,Casado,Casa,46,3.863013698630137,2.0,16970.04,False,4
F,N,N,1,Assalariado,Superior completo,Casado,Com os pais,28,1.5972602739726027,3.0,3478.01,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,62,,2.0,9510.21,False,4
F,S,N,0,Empresário,Médio,Casado,Casa,43,12.3013698630137,2.0,12151.79,False,4
M,S,N,0,Assalariado,Superior completo,Solteiro,Casa,28,0.6328767123287671,1.0,4458.16,False,4
F,N,N,0,Pensionista,Médio,Casado,Casa,55,,2.0,14943.86,False,4
F,N,S,1,Empresário,Médio,União,Casa,29,6.016438356164383,3.0,11968.91,False,4
F,N,S,1,Empresário,Médio,Casado,Com os pais,30,6.632876712328767,3.0,7786.64,False,4
F,N,S,0,Assalariado,Médio,Casado,Casa,54,29.534246575342465,2.0,147883.26,False,4
F,N,S,0,Assalariado,Médio,Casado,Casa,42,0.7753424657534247,2.0,1857.64,False,4
F,N,S,0,Empresário,Superior completo,Casado,Casa,48,1.282191780821918,2.0,17361.28,False,4
F,N,S,0,Assalariado,Superior completo,Casado,Casa,27,1.2602739726027397,2.0,10861.54,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,10303.54,False,4
F,S,S,0,Pensionista,Médio,Viúvo,Casa,60,,1.0,8295.41,False,4
F,N,S,0,Empresário,Médio,Casado,Casa,33,7.638356164383562,2.0,7246.21,False,4
F,S,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,13625.57,False,4
F,N,S,1,Servidor público,Superior completo,Casado,Casa,42,11.726027397260276,3.0,27519.67,False,4
F,N,S,0,Pensionista,Médio,Viúvo,Casa,63,,1.0,16180.45,False,4
F,N,N,0,Assalariado,Superior completo,Casado,Casa,36,7.249315068493151,2.0,2882.13,False,4
F,S,S,0,Assalariado,Médio,Casado,Casa,47,4.895890410958904,2.0,9144.43,False,4
M,S,S,3,Servidor público,Médio,Casado,Casa,35,5.553424657534246,5.0,17416.44,False,4
M,S,N,0,Empresário,Superior incompleto,Casado,Casa,32,9.849315068493151,2.0,6739.49,False,4
M,N,S,0,Empresário,Médio,Casado,Casa,43,2.8794520547945206,2.0,6478.98,False,4
F,N,N,0,Assalariado,Médio,Casado,Casa,43,22.09041095890411,2.0,121825.79,False,4
M,S,S,0,Assalariado,Médio,Casado,Com os pais,44,8.523287671232877,2.0,17710.97,False,4
M,N,N,0,Servidor público,Superior completo,Casado,Casa,32,10.61917808219178,2.0,12147.19,False,4
F,N,N,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,11924.51,False,4
M,N,N,0,Empresário,Médio,Casado,Casa,42,7.041095890410959,2.0,33240.57,False,4
M,S,S,0,Assalariado,Superior incompleto,Casado,Casa,33,4.347945205479452,2.0,5362.89,False,4
F,N,S,0,Assalariado,Superior completo,Casado,Casa,60,1.5835616438356164,2.0,5102.04,False,4
F,N,N,0,Assalariado,Médio,Casado,Com os pais,42,23.81095890410959,2.0,85361.29,False,4
M,N,S,0,Assalariado,Médio,Casado,Casa,58,4.164383561643835,2.0,2841.26,False,4
F,S,S,0,Empresário,Médio,Casado,Casa,42,3.282191780821918,2.0,2586.94,False,4
M,S,S,0,Assalariado,Médio,Casado,Casa,37,3.4493150684931506,2.0,8454.66,False,4
M,S,S,1,Assalariado,Médio,Casado,Casa,27,4.873972602739726,3.0,3416.63,False,4
F,S,S,0,Empresário,Superior completo,União,Casa,35,4.964383561643835,2.0,9619.67,False,4
M,N,N,0,Servidor público,Médio,Casado,Casa,39,0.8657534246575342,2.0,1537.44,True,4
M,S,S,0,Assalariado,Médio,Casado,Casa,51,12.046575342465754,2.0,5453.19,False,4
F,S,N,0,Assalariado,Médio,Casado,Casa,36,4.843835616438356,2.0,2462.16,False,4
F,N,S,1,Assalariado,Médio,Viúvo,Casa,38,8.136986301369863,2.0,5564.48,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,19889.62,False,4
M,S,S,1,Assalariado,Médio,Casado,Casa,41,8.134246575342466,3.0,13921.61,False,4
M,S,N,0,Assalariado,Médio,Casado,Casa,31,5.413698630136986,2.0,2161.07,False,4
M,S,N,0,Assalariado,Superior incompleto,Casado,Casa,32,2.4465753424657533,2.0,3919.96,False,4
F,N,S,0,Pensionista,Médio,Separado,Casa,62,,1.0,6380.62,False,4
M,N,S,0,Empresário,Médio,Casado,Casa,34,11.065753424657537,2.0,34579.18,False,4
M,N,N,0,Assalariado,Superior completo,Casado,Com os pais,36,6.6219178082191785,2.0,33201.35,False,4
M,N,S,1,Empresário,Médio,Casado,Casa,41,11.04931506849315,3.0,9906.46,False,4
M,N,N,3,Assalariado,Médio,Casado,Com os pais,44,2.73972602739726,5.0,14101.7,False,4
F,N,N,0,Assalariado,Médio,Casado,Casa,50,5.887671232876713,2.0,6687.37,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,15351.64,False,4
F,S,N,1,Empresário,Superior completo,União,Com os pais,27,1.83013698630137,3.0,3179.69,True,4
F,N,N,0,Assalariado,Médio,Casado,Casa,40,13.873972602739729,2.0,25940.95,False,4
F,N,S,0,Assalariado,Médio,Casado,Casa,65,5.882191780821918,2.0,16983.11,False,4
F,N,S,0,Assalariado,Superior completo,Separado,Casa,36,1.5205479452054795,1.0,3537.93,False,4
F,N,N,1,Empresário,Médio,Separado,Casa,41,21.86027397260274,2.0,158716.77,False,4
F,S,S,0,Empresário,Superior completo,Solteiro,Casa,41,19.56164383561644,1.0,124205.71,False,4
F,N,N,0,Assalariado,Médio,Solteiro,Casa,52,32.74246575342466,1.0,467475.98,False,4
F,N,S,0,Pensionista,Médio,Viúvo,Casa,58,,1.0,4626.03,False,4
F,N,N,0,Empresário,Superior completo,União,Casa,27,0.2876712328767123,2.0,3345.83,False,4
F,N,S,0,Empresário,Médio,Casado,Casa,46,2.5424657534246577,2.0,9605.44,False,4
F,N,S,2,Assalariado,Médio,Casado,Casa,37,4.635616438356164,4.0,10918.15,False,4
M,S,S,0,Assalariado,Médio,Casado,Casa,46,4.712328767123288,2.0,55697.07,False,4
F,N,S,1,Empresário,Superior completo,Solteiro,Casa,39,1.180821917808219,2.0,5098.29,False,4
F,S,S,0,Assalariado,Médio,Casado,Casa,49,8.605479452054794,2.0,6559.34,False,4
F,S,S,0,Empresário,Médio,Casado,Casa,40,3.895890410958904,2.0,10306.63,False,4
F,N,S,0,Assalariado,Médio,Casado,Governamental,56,10.082191780821915,2.0,3602.25,False,4
F,N,S,0,Empresário,Médio,Casado,Casa,48,3.5205479452054798,2.0,3592.23,False,4
F,N,S,1,Assalariado,Médio,Casado,Casa,32,0.5123287671232877,3.0,2307.11,False,4
M,N,N,0,Assalariado,Médio,Casado,Casa,58,1.1095890410958904,2.0,6030.43,False,4
F,N,N,1,Empresário,Médio,Casado,Com os pais,37,3.210958904109589,3.0,2752.99,False,4
F,N,N,0,Servidor público,Médio,Separado,Casa,51,31.78904109589041,1.0,185232.05,False,4
M,N,N,1,Assalariado,Superior completo,Casado,Governamental,30,2.572602739726028,3.0,6356.9,False,4
M,N,S,1,Assalariado,Médio,Casado,Casa,32,4.789041095890411,3.0,3505.73,False,4
M,S,N,0,Servidor público,Superior completo,Casado,Com os pais,33,6.336986301369863,2.0,13009.36,False,4
F,N,N,0,Assalariado,Médio,Casado,Casa,53,7.947945205479452,2.0,16565.48,False,4
F,N,S,0,Assalariado,Superior completo,Casado,Casa,44,8.052054794520547,2.0,12600.16,False,4
M,S,S,0,Assalariado,Superior incompleto,Casado,Com os pais,29,0.2547945205479452,2.0,25890.21,False,4
F,S,N,0,Empresário,Médio,Separado,Casa,48,28.64109589041096,1.0,273696.3,False,4
M,S,S,1,Assalariado,Médio,Casado,Casa,41,5.758904109589041,3.0,13439.12,False,4
M,N,N,0,Empresário,Superior incompleto,Casado,Casa,30,6.372602739726028,2.0,9240.97,True,4
F,S,S,1,Servidor público,Superior completo,Viúvo,Casa,49,1.1643835616438356,2.0,9750.6,False,4
F,N,N,0,Assalariado,Médio,Solteiro,Com os pais,31,0.8438356164383561,1.0,4387.11,False,4
F,N,S,0,Assalariado,Superior completo,Casado,Casa,48,12.227397260273971,2.0,12000.48,False,4
M,S,S,0,Assalariado,Superior completo,Casado,Casa,51,0.9287671232876712,2.0,6195.09,False,4
F,N,S,0,Empresário,Superior completo,Casado,Casa,47,3.293150684931507,2.0,8458.16,False,4
M,S,N,0,Assalariado,Superior completo,Casado,Casa,28,8.208219178082192,2.0,7942.28,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,62,,2.0,11296.15,False,4
F,S,S,0,Assalariado,Superior completo,Casado,Casa,46,7.361643835616438,2.0,11486.53,False,4
F,N,N,0,Pensionista,Médio,Separado,Casa,65,,1.0,4678.64,False,4
F,N,S,0,Empresário,Médio,Casado,Casa,33,0.5123287671232877,2.0,3778.4,True,4
M,S,N,0,Empresário,Médio,União,Casa,38,2.6794520547945204,2.0,12178.56,False,4
F,N,N,1,Assalariado,Superior completo,Casado,Casa,37,7.882191780821918,3.0,31522.77,False,4
F,N,S,0,Servidor público,Superior completo,Casado,Casa,30,3.175342465753425,2.0,3957.54,False,4
M,N,S,2,Assalariado,Médio,Casado,Casa,37,1.2602739726027397,4.0,3115.46,False,4
F,N,N,0,Assalariado,Médio,Solteiro,Casa,51,4.016438356164383,1.0,2984.01,False,4
F,N,S,0,Empresário,Médio,Casado,Casa,51,6.63013698630137,2.0,6065.66,False,4
F,N,S,0,Assalariado,Médio,Casado,Casa,44,1.7945205479452055,2.0,6173.97,False,4
F,N,S,0,Assalariado,Médio,Casado,Casa,53,13.75890410958904,2.0,55103.3,False,4
F,N,S,2,Empresário,Superior completo,Casado,Casa,30,11.627397260273971,4.0,39321.74,False,4
M,S,S,0,Servidor público,Médio,Casado,Casa,26,7.178082191780822,2.0,6710.06,False,4
F,N,N,0,Assalariado,Médio,União,Casa,42,18.63287671232877,2.0,26246.32,False,4
M,S,S,0,Assalariado,Médio,Casado,Casa,31,6.761643835616439,2.0,9853.37,False,4
F,N,S,0,Assalariado,Médio,Casado,Casa,51,2.0575342465753423,2.0,5109.61,False,4
F,N,S,2,Assalariado,Médio,Casado,Casa,43,17.087671232876712,4.0,62035.86,False,4
F,S,N,0,Assalariado,Médio,Casado,Casa,40,14.95068493150685,2.0,90433.01,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,16031.88,False,4
M,S,S,0,Empresário,Médio,Casado,Casa,49,10.52054794520548,2.0,46378.77,False,4
M,N,S,2,Assalariado,Médio,Casado,Casa,37,1.2602739726027397,4.0,6806.76,False,4
M,S,S,0,Assalariado,Superior completo,Casado,Casa,64,20.53150684931507,2.0,202227.59,False,4
M,S,S,1,Assalariado,Médio,Casado,Casa,37,7.720547945205479,3.0,5266.28,False,4
M,S,S,0,Assalariado,Médio,Solteiro,Casa,42,1.663013698630137,1.0,2771.84,False,4
F,N,S,0,Assalariado,Médio,Solteiro,Casa,48,27.613698630136987,1.0,159367.71,False,4
F,S,S,0,Assalariado,Superior completo,Casado,Casa,44,8.106849315068493,2.0,13009.02,False,4
F,S,N,0,Assalariado,Superior completo,Casado,Casa,43,4.934246575342466,2.0,4661.31,False,4
F,S,N,0,Assalariado,Médio,Viúvo,Casa,39,3.684931506849315,1.0,3613.32,False,4
F,N,N,0,Pensionista,Médio,Solteiro,Casa,64,,1.0,7225.16,False,4
M,S,S,1,Empresário,Superior completo,Casado,Casa,47,1.347945205479452,3.0,26510.82,False,4
F,N,S,2,Assalariado,Superior completo,Casado,Casa,35,12.75890410958904,4.0,47507.87,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,67,,2.0,6390.12,False,4
F,S,S,0,Empresário,Médio,Casado,Casa,51,12.583561643835615,2.0,27888.31,False,4
F,S,N,0,Empresário,Médio,Casado,Casa,48,1.9315068493150684,2.0,5847.44,False,4
F,N,S,0,Assalariado,Médio,Casado,Casa,43,9.128767123287671,2.0,21800.47,False,4
M,S,N,0,Empresário,Superior completo,Casado,Casa,47,16.71780821917808,2.0,16018.6,False,4
F,N,N,0,Assalariado,Médio,Casado,Governamental,36,3.5095890410958903,2.0,4533.8,False,4
F,N,S,0,Pensionista,Médio,Solteiro,Casa,56,,1.0,8170.27,False,4
M,S,S,3,Assalariado,Médio,Casado,Casa,36,10.04931506849315,5.0,7372.13,False,4
F,N,S,0,Assalariado,Médio,Casado,Casa,49,30.567123287671237,2.0,286383.3,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,51,,2.0,7643.66,False,4
F,N,N,0,Empresário,Médio,Casado,Casa,46,8.038356164383561,2.0,24648.44,False,4
F,N,N,2,Empresário,Médio,Casado,Casa,34,6.205479452054795,4.0,4971.01,False,4
F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,8627.98,False,4
F,N,S,0,Empresário,Médio,Solteiro,Aluguel,42,8.860273972602739,1.0,9886.49,False,4
